GEOid,GEOid2,GEOdisplay_label,HD01_S076,HD02_S076,HD01_S077,HD02_S077,HD01_S078,HD02_S078,HD01_S079,HD02_S079,HD01_S080,HD02_S080,HD01_S081,HD02_S081,HD01_S082,HD02_S082,HD01_S083,HD02_S083,HD01_S084,HD02_S084,HD01_S085,HD02_S085,HD01_S086,HD02_S086,HD01_S087,HD02_S087,HD01_S088,HD02_S088,HD01_S089,HD02_S089,HD01_S090,HD02_S090,HD01_S091,HD02_S091,HD01_S092,HD02_S092,HD01_S093,HD02_S093,HD01_S094,HD02_S094,HD01_S095,HD02_S095,HD01_S096,HD02_S096,HD01_S097,HD02_S097,HD01_S098,HD02_S098,HD01_S099,HD02_S099,HD01_S100,HD02_S100,HD01_S101,HD02_S101,HD01_S102,HD02_S102,HD01_S103,HD02_S103,HD01_S104,HD02_S104,HD01_S105,HD02_S105,HD01_S106,HD02_S106,HD01_S107,HD02_S107,HD01_S108,HD02_S108,HD01_S109,HD02_S109,HD01_S110,HD02_S110,HD01_S111,HD02_S111,HD01_S112,HD02_S112,HD01_S113,HD02_S113,HD01_S114,HD02_S114,HD01_S115,HD02_S115,HD01_S116,HD02_S116,HD01_S117,HD02_S117,HD01_S118,HD02_S118,HD01_S119,HD02_S119,HD01_S120,HD02_S120,HD01_S121,HD02_S121,HD01_S122,HD02_S122,HD01_S123,HD02_S123,HD01_S124,HD02_S124,HD01_S125,HD02_S125,HD01_S126,HD02_S126,HD01_S127,HD02_S127,HD01_S128,HD02_S128,HD01_S129,HD02_S129
1400000US36047050000,36047050000,"Census Tract 500, Kings County, New York",3474,100.0,3348,96.4,2354,67.8,287,8.3,23,0.7,459,13.2,86,2.5,150,4.3,36,1.0,20,0.6,14,0.4,9,0.3,144,4.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,225,6.5,126,3.6,9,0.3,29,0.8,42,1.2,8,0.2,2450,70.5,356,10.2,43,1.2,504,14.5,5,0.1,250,7.2,3474,100.0,517,14.9,159,4.6,188,5.4,21,0.6,149,4.3,2957,85.1,3474,100.0,517,14.9,269,7.7,27,0.8,12,0.3,3,0.1,0,0.0,164,4.7,42,1.2,2957,85.1,2085,60.0,260,7.5,11,0.3,456,13.1,0,0.0,61,1.8,84,2.4
1400000US36047050100,36047050100,"Census Tract 501, Kings County, New York",2786,100.0,2720,97.6,2313,83.0,47,1.7,3,0.1,188,6.7,13,0.5,52,1.9,9,0.3,32,1.1,52,1.9,11,0.4,19,0.7,5,0.2,4,0.1,0,0.0,1,0.0,0,0.0,164,5.9,66,2.4,8,0.3,23,0.8,12,0.4,14,0.5,2374,85.2,66,2.4,15,0.5,213,7.6,6,0.2,182,6.5,2786,100.0,469,16.8,68,2.4,184,6.6,13,0.5,204,7.3,2317,83.2,2786,100.0,469,16.8,268,9.6,13,0.5,3,0.1,1,0.0,1,0.0,157,5.6,26,0.9,2317,83.2,2045,73.4,34,1.2,0,0.0,187,6.7,4,0.1,7,0.3,40,1.4
1400000US36047050202,36047050202,"Census Tract 502.02, Kings County, New York",2201,100.0,2114,96.0,1802,81.9,122,5.5,9,0.4,119,5.4,12,0.5,57,2.6,13,0.6,11,0.5,11,0.5,1,0.0,14,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,62,2.8,87,4.0,7,0.3,35,1.6,15,0.7,15,0.7,1877,85.3,143,6.5,20,0.9,164,7.5,0,0.0,87,4.0,2201,100.0,279,12.7,34,1.5,137,6.2,12,0.5,96,4.4,1922,87.3,2201,100.0,279,12.7,167,7.6,18,0.8,6,0.3,1,0.0,0,0.0,55,2.5,32,1.5,1922,87.3,1635,74.3,104,4.7,3,0.1,118,5.4,0,0.0,7,0.3,55,2.5
1400000US36047050300,36047050300,"Census Tract 503, Kings County, New York",2582,100.0,2489,96.4,1945,75.3,44,1.7,8,0.3,147,5.7,16,0.6,44,1.7,8,0.3,25,1.0,37,1.4,11,0.4,6,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,345,13.4,93,3.6,16,0.6,27,1.0,12,0.5,20,0.8,2028,78.5,67,2.6,29,1.1,174,6.7,6,0.2,374,14.5,2582,100.0,715,27.7,169,6.5,252,9.8,21,0.8,273,10.6,1867,72.3,2582,100.0,715,27.7,323,12.5,13,0.5,7,0.3,1,0.0,0,0.0,330,12.8,41,1.6,1867,72.3,1622,62.8,31,1.2,1,0.0,146,5.7,0,0.0,15,0.6,52,2.0
1400000US36047050400,36047050400,"Census Tract 504, Kings County, New York",4527,100.0,4325,95.5,2755,60.9,664,14.7,27,0.6,582,12.9,142,3.1,99,2.2,15,0.3,18,0.4,20,0.4,0,0.0,288,6.4,1,0.0,0,0.0,0,0.0,0,0.0,1,0.0,296,6.5,202,4.5,6,0.1,37,0.8,41,0.9,39,0.9,2899,64.0,758,16.7,68,1.5,664,14.7,4,0.1,358,7.9,4527,100.0,785,17.3,173,3.8,261,5.8,32,0.7,319,7.0,3742,82.7,4527,100.0,785,17.3,351,7.8,84,1.9,18,0.4,3,0.1,1,0.0,265,5.9,63,1.4,3742,82.7,2404,53.1,580,12.8,9,0.2,579,12.8,0,0.0,31,0.7,139,3.1
1400000US36047050500,36047050500,"Census Tract 505, Kings County, New York",4163,100.0,3974,95.5,1735,41.7,847,20.3,46,1.1,506,12.2,7,0.2,446,10.7,2,0.0,20,0.5,13,0.3,2,0.0,16,0.4,13,0.3,5,0.1,4,0.1,2,0.0,2,0.0,827,19.9,189,4.5,9,0.2,15,0.4,20,0.5,46,1.1,1842,44.2,938,22.5,93,2.2,546,13.1,27,0.6,936,22.5,4163,100.0,2112,50.7,164,3.9,1151,27.6,11,0.3,786,18.9,2051,49.3,4163,100.0,2112,50.7,906,21.8,197,4.7,41,1.0,14,0.3,11,0.3,814,19.6,129,3.1,2051,49.3,829,19.9,650,15.6,5,0.1,492,11.8,2,0.0,13,0.3,60,1.4
1400000US36047050600,36047050600,"Census Tract 506, Kings County, New York",6016,100.0,5748,95.5,1434,23.8,2843,47.3,54,0.9,260,4.3,56,0.9,30,0.5,19,0.3,7,0.1,2,0.0,34,0.6,112,1.9,1,0.0,0,0.0,0,0.0,0,0.0,1,0.0,1156,19.2,268,4.5,6,0.1,12,0.2,41,0.7,95,1.6,1596,26.5,2984,49.6,96,1.6,285,4.7,15,0.2,1318,21.9,6016,100.0,2489,41.4,1103,18.3,437,7.3,21,0.3,928,15.4,3527,58.6,6016,100.0,2489,41.4,899,14.9,250,4.2,36,0.6,11,0.2,1,0.0,1106,18.4,186,3.1,3527,58.6,535,8.9,2593,43.1,18,0.3,249,4.1,0,0.0,50,0.8,82,1.4
1400000US36047050700,36047050700,"Census Tract 507, Kings County, New York",2288,100.0,2243,98.0,1809,79.1,151,6.6,12,0.5,25,1.1,8,0.3,5,0.2,2,0.1,5,0.2,4,0.2,0,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,245,10.7,45,2.0,0,0.0,13,0.6,4,0.2,17,0.7,1845,80.6,159,6.9,16,0.7,42,1.8,2,0.1,270,11.8,2288,100.0,547,23.9,105,4.6,237,10.4,3,0.1,202,8.8,1741,76.1,2288,100.0,547,23.9,231,10.1,42,1.8,12,0.5,0,0.0,0,0.0,241,10.5,21,0.9,1741,76.1,1578,69.0,109,4.8,0,0.0,25,1.1,1,0.0,4,0.2,24,1.0
1400000US36047050801,36047050801,"Census Tract 508.01, Kings County, New York",4080,100.0,3926,96.2,314,7.7,3110,76.2,18,0.4,120,2.9,36,0.9,23,0.6,0,0.0,7,0.2,0,0.0,24,0.6,30,0.7,5,0.1,0,0.0,0,0.0,0,0.0,5,0.1,359,8.8,154,3.8,4,0.1,10,0.2,19,0.5,32,0.8,385,9.4,3212,78.7,40,1.0,144,3.5,17,0.4,448,11.0,4080,100.0,865,21.2,211,5.2,164,4.0,7,0.2,483,11.8,3215,78.8,4080,100.0,865,21.2,178,4.4,256,6.3,10,0.2,0,0.0,0,0.0,337,8.3,84,2.1,3215,78.8,136,3.3,2854,70.0,8,0.2,120,2.9,5,0.1,22,0.5,70,1.7
1400000US36047050803,36047050803,"Census Tract 508.03, Kings County, New York",2464,100.0,2386,96.8,323,13.1,1799,73.0,23,0.9,50,2.0,2,0.1,5,0.2,1,0.0,25,1.0,1,0.0,0,0.0,16,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,191,7.8,78,3.2,2,0.1,4,0.2,13,0.5,4,0.2,354,14.4,1861,75.5,35,1.4,75,3.0,4,0.2,224,9.1,2464,100.0,393,15.9,136,5.5,72,2.9,1,0.0,184,7.5,2071,84.1,2464,100.0,393,15.9,65,2.6,99,4.0,16,0.6,2,0.1,0,0.0,182,7.4,29,1.2,2071,84.1,258,10.5,1700,69.0,7,0.3,48,1.9,0,0.0,9,0.4,49,2.0
1400000US36047050804,36047050804,"Census Tract 508.04, Kings County, New York",6250,100.0,6010,96.2,969,15.5,3712,59.4,45,0.7,263,4.2,21,0.3,108,1.7,4,0.1,26,0.4,8,0.1,35,0.6,61,1.0,4,0.1,3,0.0,1,0.0,0,0.0,0,0.0,1017,16.3,240,3.8,10,0.2,11,0.2,36,0.6,52,0.8,1090,17.4,3842,61.5,78,1.2,300,4.8,27,0.4,1165,18.6,6250,100.0,2068,33.1,783,12.5,302,4.8,11,0.2,972,15.6,4182,66.9,6250,100.0,2068,33.1,529,8.5,338,5.4,35,0.6,8,0.1,3,0.0,990,15.8,165,2.6,4182,66.9,440,7.0,3374,54.0,10,0.2,255,4.1,1,0.0,27,0.4,75,1.2
1400000US36047050900,36047050900,"Census Tract 509, Kings County, New York",3694,100.0,3678,99.6,3455,93.5,28,0.8,14,0.4,5,0.1,2,0.1,1,0.0,0,0.0,0,0.0,1,0.0,0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,1,0.0,175,4.7,16,0.4,1,0.0,0,0.0,1,0.0,13,0.4,3470,93.9,29,0.8,15,0.4,6,0.2,1,0.0,189,5.1,3694,100.0,320,8.7,141,3.8,82,2.2,3,0.1,94,2.5,3374,91.3,3694,100.0,320,8.7,126,3.4,11,0.3,9,0.2,0,0.0,1,0.0,168,4.5,5,0.1,3374,91.3,3329,90.1,17,0.5,5,0.1,5,0.1,0,0.0,7,0.2,11,0.3
1400000US36047051001,36047051001,"Census Tract 510.01, Kings County, New York",3926,100.0,3815,97.2,282,7.2,3225,82.1,15,0.4,46,1.2,15,0.4,19,0.5,0,0.0,2,0.1,4,0.1,0,0.0,6,0.2,2,0.1,0,0.0,1,0.0,0,0.0,1,0.0,245,6.2,111,2.8,4,0.1,2,0.1,16,0.4,17,0.4,325,8.3,3303,84.1,29,0.7,60,1.5,17,0.4,307,7.8,3926,100.0,621,15.8,128,3.3,175,4.5,13,0.3,305,7.8,3305,84.2,3926,100.0,621,15.8,114,2.9,204,5.2,7,0.2,0,0.0,0,0.0,231,5.9,65,1.7,3305,84.2,168,4.3,3021,76.9,8,0.2,46,1.2,2,0.1,14,0.4,46,1.2
1400000US36047051002,36047051002,"Census Tract 510.02, Kings County, New York",4725,100.0,4568,96.7,454,9.6,3485,73.8,33,0.7,77,1.6,13,0.3,10,0.2,3,0.1,5,0.1,7,0.1,10,0.2,29,0.6,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,518,11.0,157,3.3,5,0.1,9,0.2,15,0.3,18,0.4,508,10.8,3593,76.0,68,1.4,118,2.5,10,0.2,595,12.6,4725,100.0,1027,21.7,369,7.8,119,2.5,8,0.2,531,11.2,3698,78.3,4725,100.0,1027,21.7,261,5.5,195,4.1,15,0.3,1,0.0,0,0.0,494,10.5,61,1.3,3698,78.3,193,4.1,3290,69.6,18,0.4,76,1.6,1,0.0,24,0.5,96,2.0
1400000US36047051100,36047051100,"Census Tract 511, Kings County, New York",3933,100.0,3766,95.8,1779,45.2,390,9.9,50,1.3,798,20.3,10,0.3,703,17.9,14,0.4,18,0.5,19,0.5,5,0.1,29,0.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,749,19.0,167,4.2,3,0.1,27,0.7,33,0.8,54,1.4,1906,48.5,457,11.6,78,2.0,837,21.3,2,0.1,831,21.1,3933,100.0,1794,45.6,223,5.7,997,25.3,20,0.5,554,14.1,2139,54.4,3933,100.0,1794,45.6,773,19.7,101,2.6,47,1.2,13,0.3,0,0.0,739,18.8,121,3.1,2139,54.4,1006,25.6,289,7.3,3,0.1,785,20.0,0,0.0,10,0.3,46,1.2
1400000US36047051200,36047051200,"Census Tract 512, Kings County, New York",6398,100.0,6128,95.8,879,13.7,4343,67.9,47,0.7,195,3.0,27,0.4,49,0.8,14,0.2,12,0.2,6,0.1,0,0.0,87,1.4,5,0.1,2,0.0,0,0.0,1,0.0,2,0.0,659,10.3,270,4.2,7,0.1,17,0.3,37,0.6,43,0.7,998,15.6,4530,70.8,98,1.5,251,3.9,21,0.3,796,12.4,6398,100.0,1554,24.3,537,8.4,272,4.3,16,0.3,729,11.4,4844,75.7,6398,100.0,1554,24.3,428,6.7,323,5.0,33,0.5,11,0.2,0,0.0,627,9.8,132,2.1,4844,75.7,451,7.0,4020,62.8,14,0.2,184,2.9,5,0.1,32,0.5,138,2.2
1400000US36047051300,36047051300,"Census Tract 513, Kings County, New York",4332,100.0,4100,94.6,2676,61.8,243,5.6,39,0.9,205,4.7,15,0.3,55,1.3,16,0.4,53,1.2,46,1.1,7,0.2,13,0.3,1,0.0,0,0.0,0,0.0,0,0.0,1,0.0,936,21.6,232,5.4,5,0.1,44,1.0,38,0.9,67,1.5,2848,65.7,317,7.3,74,1.7,275,6.3,17,0.4,1055,24.4,4332,100.0,1919,44.3,155,3.6,666,15.4,22,0.5,1076,24.8,2413,55.7,4332,100.0,1919,44.3,693,16.0,109,2.5,37,0.9,7,0.2,0,0.0,919,21.2,154,3.6,2413,55.7,1983,45.8,134,3.1,2,0.0,198,4.6,1,0.0,17,0.4,78,1.8
1400000US36047051400,36047051400,"Census Tract 514, Kings County, New York",7366,100.0,7087,96.2,1376,18.7,4067,55.2,48,0.7,542,7.4,138,1.9,85,1.2,3,0.0,12,0.2,15,0.2,4,0.1,285,3.9,3,0.0,0,0.0,1,0.0,0,0.0,2,0.0,1051,14.3,279,3.8,8,0.1,30,0.4,60,0.8,56,0.8,1553,21.1,4228,57.4,92,1.2,619,8.4,16,0.2,1168,15.9,7366,100.0,2111,28.7,831,11.3,285,3.9,19,0.3,976,13.3,5255,71.3,7366,100.0,2111,28.7,624,8.5,291,4.0,35,0.5,10,0.1,0,0.0,1024,13.9,127,1.7,5255,71.3,752,10.2,3776,51.3,13,0.2,532,7.2,3,0.0,27,0.4,152,2.1
1400000US36047051500,36047051500,"Census Tract 515, Kings County, New York",1372,100.0,1329,96.9,1064,77.6,40,2.9,6,0.4,110,8.0,3,0.2,52,3.8,15,1.1,17,1.2,16,1.2,2,0.1,5,0.4,1,0.1,1,0.1,0,0.0,0,0.0,0,0.0,108,7.9,43,3.1,3,0.2,16,1.2,2,0.1,14,1.0,1105,80.5,48,3.5,16,1.2,129,9.4,1,0.1,122,8.9,1372,100.0,233,17.0,50,3.6,74,5.4,5,0.4,104,7.6,1139,83.0,1372,100.0,233,17.0,93,6.8,16,1.2,1,0.1,0,0.0,0,0.0,104,7.6,19,1.4,1139,83.0,971,70.8,24,1.7,5,0.4,110,8.0,1,0.1,4,0.3,24,1.7
1400000US36047051601,36047051601,"Census Tract 516.01, Kings County, New York",5732,100.0,5541,96.7,443,7.7,4352,75.9,43,0.8,193,3.4,56,1.0,8,0.1,9,0.2,6,0.1,2,0.0,10,0.2,102,1.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,510,8.9,191,3.3,10,0.2,5,0.1,42,0.7,37,0.6,543,9.5,4470,78.0,78,1.4,219,3.8,11,0.2,609,10.6,5732,100.0,1139,19.9,318,5.5,348,6.1,23,0.4,450,7.9,4593,80.1,5732,100.0,1139,19.9,260,4.5,241,4.2,29,0.5,5,0.1,0,0.0,489,8.5,115,2.0,4593,80.1,183,3.2,4111,71.7,14,0.2,188,3.3,0,0.0,21,0.4,76,1.3
1400000US36047051602,36047051602,"Census Tract 516.02, Kings County, New York",4028,100.0,3896,96.7,382,9.5,2997,74.4,11,0.3,72,1.8,18,0.4,3,0.1,1,0.0,2,0.0,9,0.2,0,0.0,39,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,434,10.8,132,3.3,1,0.0,5,0.1,12,0.3,25,0.6,434,10.8,3092,76.8,33,0.8,102,2.5,8,0.2,504,12.5,4028,100.0,828,20.6,272,6.8,166,4.1,18,0.4,372,9.2,3200,79.4,4028,100.0,828,20.6,182,4.5,177,4.4,6,0.1,9,0.2,0,0.0,404,10.0,50,1.2,3200,79.4,200,5.0,2820,70.0,5,0.1,63,1.6,0,0.0,30,0.7,82,2.0
1400000US36047051700,36047051700,"Census Tract 517, Kings County, New York",1735,100.0,1687,97.2,1445,83.3,19,1.1,1,0.1,151,8.7,23,1.3,44,2.5,14,0.8,21,1.2,34,2.0,1,0.1,14,0.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,71,4.1,48,2.8,4,0.2,15,0.9,6,0.3,8,0.5,1481,85.4,27,1.6,10,0.6,176,10.1,4,0.2,88,5.1,1735,100.0,193,11.1,83,4.8,42,2.4,10,0.6,58,3.3,1542,88.9,1735,100.0,193,11.1,107,6.2,7,0.4,0,0.0,0,0.0,0,0.0,63,3.6,16,0.9,1542,88.9,1338,77.1,12,0.7,1,0.1,151,8.7,0,0.0,8,0.5,32,1.8
1400000US36047051800,36047051800,"Census Tract 518, Kings County, New York",3415,100.0,3273,95.8,915,26.8,1716,50.2,10,0.3,364,10.7,65,1.9,86,2.5,6,0.2,3,0.1,12,0.4,1,0.0,191,5.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,268,7.8,142,4.2,3,0.1,17,0.5,31,0.9,16,0.5,988,28.9,1800,52.7,38,1.1,424,12.4,7,0.2,308,9.0,3415,100.0,500,14.6,170,5.0,135,4.0,8,0.2,187,5.5,2915,85.4,3415,100.0,500,14.6,124,3.6,76,2.2,5,0.1,4,0.1,0,0.0,244,7.1,47,1.4,2915,85.4,791,23.2,1640,48.0,5,0.1,360,10.5,0,0.0,24,0.7,95,2.8
1400000US36047051900,36047051900,"Census Tract 519, Kings County, New York",3564,100.0,3428,96.2,2841,79.7,66,1.9,22,0.6,276,7.7,37,1.0,91,2.6,25,0.7,47,1.3,45,1.3,11,0.3,20,0.6,2,0.1,2,0.1,0,0.0,0,0.0,0,0.0,221,6.2,136,3.8,11,0.3,43,1.2,13,0.4,46,1.3,2959,83.0,91,2.6,42,1.2,330,9.3,7,0.2,281,7.9,3564,100.0,678,19.0,132,3.7,273,7.7,18,0.5,255,7.2,2886,81.0,3564,100.0,678,19.0,374,10.5,18,0.5,18,0.5,3,0.1,0,0.0,202,5.7,63,1.8,2886,81.0,2467,69.2,48,1.3,4,0.1,273,7.7,2,0.1,19,0.5,73,2.0
1400000US36047052000,36047052000,"Census Tract 520, Kings County, New York",4228,100.0,4103,97.0,1215,28.7,1002,23.7,22,0.5,1318,31.2,444,10.5,219,5.2,12,0.3,7,0.2,15,0.4,8,0.2,613,14.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,546,12.9,125,3.0,1,0.0,23,0.5,22,0.5,25,0.6,1296,30.7,1060,25.1,38,0.9,1370,32.4,13,0.3,589,13.9,4228,100.0,895,21.2,453,10.7,170,4.0,11,0.3,261,6.2,3333,78.8,4228,100.0,895,21.2,260,6.1,64,1.5,8,0.2,2,0.0,0,0.0,524,12.4,37,0.9,3333,78.8,955,22.6,938,22.2,14,0.3,1316,31.1,0,0.0,22,0.5,88,2.1
1400000US36047052300,36047052300,"Census Tract 523, Kings County, New York",5469,100.0,5142,94.0,2824,51.6,309,5.7,74,1.4,178,3.3,33,0.6,50,0.9,14,0.3,20,0.4,32,0.6,10,0.2,19,0.3,3,0.1,0,0.0,0,0.0,1,0.0,2,0.0,1754,32.1,327,6.0,12,0.2,36,0.7,35,0.6,160,2.9,3094,56.6,396,7.2,122,2.2,241,4.4,18,0.3,1964,35.9,5469,100.0,3543,64.8,130,2.4,1461,26.7,13,0.2,1939,35.5,1926,35.2,5469,100.0,3543,64.8,1262,23.1,216,3.9,63,1.2,3,0.1,2,0.0,1745,31.9,252,4.6,1926,35.2,1562,28.6,93,1.7,11,0.2,175,3.2,1,0.0,9,0.2,75,1.4
1400000US36047052500,36047052500,"Census Tract 525, Kings County, New York",3499,100.0,3434,98.1,2570,73.4,274,7.8,21,0.6,87,2.5,6,0.2,58,1.7,6,0.2,6,0.2,5,0.1,1,0.0,5,0.1,4,0.1,4,0.1,0,0.0,0,0.0,0,0.0,478,13.7,65,1.9,3,0.1,13,0.4,9,0.3,21,0.6,2618,74.8,291,8.3,29,0.8,107,3.1,6,0.2,515,14.7,3499,100.0,1029,29.4,37,1.1,600,17.1,13,0.4,379,10.8,2470,70.6,3499,100.0,1029,29.4,449,12.8,50,1.4,19,0.5,5,0.1,3,0.1,450,12.9,53,1.5,2470,70.6,2121,60.6,224,6.4,2,0.1,82,2.3,1,0.0,28,0.8,12,0.3
1400000US36047052600,36047052600,"Census Tract 526, Kings County, New York",4357,100.0,4152,95.3,1829,42.0,1010,23.2,34,0.8,958,22.0,243,5.6,180,4.1,20,0.5,9,0.2,5,0.1,1,0.0,500,11.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,321,7.4,205,4.7,9,0.2,63,1.4,49,1.1,13,0.3,1983,45.5,1103,25.3,70,1.6,1061,24.4,12,0.3,360,8.3,4357,100.0,703,16.1,250,5.7,192,4.4,12,0.3,249,5.7,3654,83.9,4357,100.0,703,16.1,278,6.4,66,1.5,12,0.3,9,0.2,0,0.0,292,6.7,46,1.1,3654,83.9,1551,35.6,944,21.7,22,0.5,949,21.8,0,0.0,29,0.7,159,3.6
1400000US36047052700,36047052700,"Census Tract 527, Kings County, New York",6629,100.0,6205,93.6,3058,46.1,434,6.5,117,1.8,159,2.4,9,0.1,76,1.1,9,0.1,12,0.2,12,0.2,2,0.0,39,0.6,15,0.2,6,0.1,3,0.0,1,0.0,5,0.1,2422,36.5,424,6.4,18,0.3,18,0.3,62,0.9,179,2.7,3361,50.7,584,8.8,197,3.0,200,3.0,36,0.5,2709,40.9,6629,100.0,4820,72.7,571,8.6,1241,18.7,18,0.3,2990,45.1,1809,27.3,6629,100.0,4820,72.7,1657,25.0,261,3.9,112,1.7,3,0.0,11,0.2,2402,36.2,374,5.6,1809,27.3,1401,21.1,173,2.6,5,0.1,156,2.4,4,0.1,20,0.3,50,0.8
1400000US36047052800,36047052800,"Census Tract 528, Kings County, New York",1818,100.0,1756,96.6,983,54.1,148,8.1,14,0.8,509,28.0,36,2.0,56,3.1,2,0.1,2,0.1,1,0.1,6,0.3,406,22.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,102,5.6,62,3.4,4,0.2,19,1.0,4,0.2,9,0.5,1031,56.7,168,9.2,26,1.4,537,29.5,6,0.3,120,6.6,1818,100.0,196,10.8,69,3.8,42,2.3,1,0.1,84,4.6,1622,89.2,1818,100.0,196,10.8,84,4.6,8,0.4,2,0.1,4,0.2,0,0.0,84,4.6,14,0.8,1622,89.2,899,49.4,140,7.7,12,0.7,505,27.8,0,0.0,18,1.0,48,2.6
1400000US36047052900,36047052900,"Census Tract 529, Kings County, New York",3979,100.0,3928,98.7,3757,94.4,27,0.7,4,0.1,15,0.4,1,0.0,9,0.2,2,0.1,2,0.1,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,125,3.1,51,1.3,4,0.1,5,0.1,3,0.1,28,0.7,3804,95.6,34,0.9,11,0.3,22,0.6,6,0.2,156,3.9,3979,100.0,315,7.9,61,1.5,119,3.0,2,0.1,133,3.3,3664,92.1,3979,100.0,315,7.9,166,4.2,17,0.4,2,0.1,2,0.1,0,0.0,117,2.9,11,0.3,3664,92.1,3591,90.2,10,0.3,2,0.1,13,0.3,0,0.0,8,0.2,40,1.0
1400000US36047053000,36047053000,"Census Tract 530, Kings County, New York",3465,100.0,3397,98.0,2251,65.0,203,5.9,9,0.3,703,20.3,54,1.6,249,7.2,5,0.1,1,0.0,5,0.1,11,0.3,378,10.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,231,6.7,68,2.0,0,0.0,30,0.9,13,0.4,14,0.4,2310,66.7,219,6.3,12,0.3,741,21.4,1,0.0,251,7.2,3465,100.0,388,11.2,203,5.9,74,2.1,2,0.1,109,3.1,3077,88.8,3465,100.0,388,11.2,130,3.8,29,0.8,7,0.2,2,0.1,0,0.0,210,6.1,10,0.3,3077,88.8,2121,61.2,174,5.0,2,0.1,701,20.2,0,0.0,21,0.6,58,1.7
1400000US36047053100,36047053100,"Census Tract 531, Kings County, New York",7027,100.0,7006,99.7,6890,98.1,18,0.3,0,0.0,4,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,94,1.3,21,0.3,0,0.0,2,0.0,3,0.0,7,0.1,6902,98.2,24,0.3,2,0.0,10,0.1,2,0.0,108,1.5,7027,100.0,271,3.9,81,1.2,74,1.1,5,0.1,111,1.6,6756,96.1,7027,100.0,271,3.9,164,2.3,7,0.1,0,0.0,0,0.0,0,0.0,92,1.3,8,0.1,6756,96.1,6726,95.7,11,0.2,0,0.0,4,0.1,0,0.0,2,0.0,13,0.2
1400000US36047053200,36047053200,"Census Tract 532, Kings County, New York",2579,100.0,2551,98.9,1632,63.3,213,8.3,3,0.1,572,22.2,21,0.8,376,14.6,20,0.8,3,0.1,12,0.5,2,0.1,138,5.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,131,5.1,28,1.1,1,0.0,2,0.1,4,0.2,2,0.1,1641,63.6,234,9.1,7,0.3,579,22.5,8,0.3,138,5.4,2579,100.0,219,8.5,142,5.5,17,0.7,3,0.1,57,2.2,2360,91.5,2579,100.0,219,8.5,65,2.5,11,0.4,1,0.0,5,0.2,0,0.0,131,5.1,6,0.2,2360,91.5,1567,60.8,202,7.8,2,0.1,567,22.0,0,0.0,0,0.0,22,0.9
1400000US36047053300,36047053300,"Census Tract 533, Kings County, New York",6566,100.0,6544,99.7,6478,98.7,23,0.4,1,0.0,8,0.1,4,0.1,1,0.0,0,0.0,0,0.0,3,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,2,0.0,0,0.0,32,0.5,22,0.3,1,0.0,3,0.0,1,0.0,10,0.2,6496,98.9,26,0.4,4,0.1,14,0.2,3,0.0,47,0.7,6566,100.0,158,2.4,11,0.2,57,0.9,9,0.1,81,1.2,6408,97.6,6566,100.0,158,2.4,113,1.7,2,0.0,1,0.0,0,0.0,0,0.0,30,0.5,12,0.2,6408,97.6,6365,96.9,21,0.3,0,0.0,8,0.1,2,0.0,2,0.0,10,0.2
1400000US36047053400,36047053400,"Census Tract 534, Kings County, New York",4383,100.0,4316,98.5,2847,65.0,401,9.1,24,0.5,886,20.2,127,2.9,165,3.8,11,0.3,1,0.0,3,0.1,0,0.0,579,13.2,1,0.0,0,0.0,0,0.0,0,0.0,1,0.0,157,3.6,67,1.5,4,0.1,20,0.5,7,0.2,11,0.3,2894,66.0,415,9.5,34,0.8,930,21.2,3,0.1,180,4.1,4383,100.0,345,7.9,171,3.9,72,1.6,0,0.0,102,2.3,4038,92.1,4383,100.0,345,7.9,142,3.2,26,0.6,12,0.3,0,0.0,0,0.0,147,3.4,18,0.4,4038,92.1,2705,61.7,375,8.6,12,0.3,886,20.2,1,0.0,10,0.2,49,1.1
